date,portfolio_value
2016-07-26,2131371.7568123606
2016-07-27,2132958.4901121682
2016-07-28,2143107.4853529516
2016-07-29,2155722.720528716
2016-08-01,2183174.058683635
2016-08-03,2139439.428986301
2016-08-04,2147929.612857609
2016-08-05,2179266.264484566
2016-08-08,2175180.397056172
2016-08-09,2165138.440714326
2016-08-10,2146896.263254654
2016-08-11,2141437.107432724
2016-08-12,2155980.9780770573
2016-08-16,2155000.347976613
2016-08-17,2157950.9753569346
2016-08-18,2165558.6348418947
2016-08-19,2167360.00860872
2016-08-22,2161147.840087057
2016-08-23,2152743.273374815
2016-08-24,2161473.1910280297
2016-08-25,2160209.901135663
2016-08-26,2182034.3928513173
2016-08-29,2192579.529428638
2016-08-30,2211048.944316547
2016-08-31,2226742.3577682907
2016-09-01,2235195.00507757
2016-09-06,2264689.4658159013
2016-09-07,2262387.2686188133
2016-09-08,2291833.4121955703
2016-09-09,2262572.181630102
2016-09-12,2202561.022943829
2016-09-14,2208354.798335085
2016-09-15,2207233.8064043643
2016-09-16,2200248.291217524
2016-09-19,2209381.444788446
2016-09-20,2208720.242997104
2016-09-21,2208631.4285317794
2016-09-22,2250069.244112645
2016-09-23,2249183.3648257926
2016-09-26,2239371.7958962466
2016-09-27,2227852.9504745915
2016-09-28,2234123.797903205
2016-09-29,2167953.384956246
2016-09-30,2183148.0482165823
2016-10-03,2229966.215775538
2016-10-05,2220395.6851186072
2016-10-06,2214721.3774600807
2016-10-07,2215496.12718694
2016-10-10,2218036.2414884553
2016-10-13,2199367.17445242
2016-10-14,2201510.3470251486
2016-10-17,2193960.2477394016
2016-10-18,2233107.0214246977
2016-10-19,2226610.511207207
2016-10-20,2226214.148166799
2016-10-21,2224730.9754706137
